Common Name,Scientific Name,stateProvince,locality,decimalLatitude,decimalLongitude,Matched_Suburb,Matched_Postcode
Ryegrass,Lolium perenne,Victoria,PIGGOREET (580146) 768 m from Piggoreet 117 deg,-37.72285,143.63844,STAFFORDSHIRE REEF,3351
Ryegrass,Lolium perenne,Victoria,S2311200 Centre about 1 km SSE of WOOROONOOK,-36.26583,143.21806,TEDDYWADDY WEST,3527
Ryegrass,Lolium perenne,Victoria,T2515900 Centre about 2 km ENE of EPPING,-37.63528,145.05083,SOUTH MORANG,3752
Ryegrass,Lolium perenne,Victoria,T2510700 Centre about 1 km SE of CLAYTON NORTH,-37.91278,145.13444,MONASH UNIVERSITY,3800
Ryegrass,Lolium perenne,Victoria,M3520900 Centre about 5 km NNE of KEELY,-35.82,144.28083,MEAD,3568
Ryegrass,Lolium perenne,Victoria,"D2142359 2312 Creswick-Newstead Rd, Campbelltown/Smeaton",-37.2427,143.92133,ULLINA,3370
Ryegrass,Lolium perenne,Victoria,U7005700 Centre about 3 km SE of TAMINICK,-36.42889,146.20917,APPIN PARK,3677
Ryegrass,Lolium perenne,Victoria,D2131200 Centre about 3 km N of NARRAWONG EAST,-38.19778,141.75917,MILLTOWN,3304
Ryegrass,Lolium perenne,Victoria,5499 BUNBARTHA,-36.21981,145.33833,KAARIMBA,3635
Ryegrass,Lolium perenne,Victoria,Yan Yean VIC 3755 GPN5080-60 Watts Road-Doreen: Area 12.00 ha.,-37.5804,145.1173,MERNDA,3754
Ryegrass,Lolium perenne,Victoria,E1820200 Centre about 1 km ENE of WHITTINGTON,-38.17472,144.40278,THOMSON,3219
Ryegrass,Lolium perenne,Victoria,"Keams Lane, San Remo Private property and roadsides",-38.5244,145.37484,CAPE WOOLAMAI,3925
Ryegrass,Lolium perenne,Victoria,U4054900 Centre about 2 km SSE of POUND CREEK,-38.64,145.81667,POUND CREEK,3996
Ryegrass,Lolium perenne,Victoria,D0302800 Centre about 5 km N of COHUNA,-35.76667,144.2375,MEAD,3568
Ryegrass,Lolium perenne,Victoria,T0723500 Centre about 454 m ENE of FAWKNER,-37.70556,144.97333,FAWKNER,3060
Ryegrass,Lolium perenne,Victoria,D2811800 Centre about 1 km WSW of GLENORCHY,-36.90944,142.65556,RIACHELLA,3385
Ryegrass,Lolium perenne,Victoria,BRC2_NC357 Swampy reserve northwest of Little Lake Buloke on western side of West Lake Rd.,-36.2985,142.93319,LAEN EAST,3480
Ryegrass,Lolium perenne,Victoria,"0977-346CarnghamStreathamRd-Chepstowe Parcels 13A, 14A, 15A, 13B, 14B & 15B of 346 Cargham-Streatham Road Chepstowe VIC",-37.5991,143.4944,HAPPY VALLEY,3360
Ryegrass,Lolium perenne,Victoria,"Lot 1, 47 Alex Drive, St Andrews Beach Private property, Lot 1 proposed in the north of the property as part of a two lo",-38.41833,144.83921,TOOTGAROOK,3941
Ryegrass,Lolium perenne,Victoria,"NE312 Accessed through a conservation area leased by Pam Doors, 15-20 m from the banks of the Ovens River, about 300 m n",-36.54594,146.67662,WHOROULY EAST,3735
Ryegrass,Lolium perenne,Victoria,300278 CUNDARE NORTH,-38.10155,143.5582,CUNDARE,3251
Ryegrass,Lolium perenne,Victoria,T2524300 Centre about 5 km W of ALBANVALE,-37.74333,144.71417,DEANSIDE,3336
Ryegrass,Lolium perenne,Victoria,U7001100 Centre about 5 km WSW of TARMA,-35.915,144.98472,PICOLA WEST,3639
Ryegrass,Lolium perenne,Victoria,E0313700 Centre about 3 km SE of SOMERTON,-37.65083,144.97,CAMPBELLFIELD,3061
Ryegrass,Lolium perenne,Victoria,10341 YABBA SOUTH,-36.29906,145.72227,YOUANMITE,3646
Ryegrass,Lolium perenne,Victoria,D0304000 Centre about 5 km NNW of RED RISE,-35.82778,144.37639,GUNBOWER,3566
Ryegrass,Lolium perenne,Victoria,E1230900 Centre about 2 km S of CENTREVILLE,-38.16028,145.23944,BOTANIC RIDGE,3977
Ryegrass,Lolium perenne,Victoria,D21349 Various sites across the Budj Bim Lava Flow,-38.04764,141.83554,CONDAH SWAMP,3286
Ryegrass,Lolium perenne,Victoria,U0095100 Centre about 2 km ESE of BRIGHT,-36.72972,146.98083,WANDILIGONG,3744
Ryegrass,Lolium perenne,Victoria,T0236800 Centre about 1 km NNW of SAINT HELENA,-37.6775,145.12972,ST HELENA,3088
Ryegrass,Lolium perenne,Victoria,"Clean Fill Sites, Emirates Park, Plumpton Emirates Park on Holden Road, and off Diggers Rest-Coimadai Road in Plumpton,",-37.6364,144.65449,DIGGERS REST,3427
Ryegrass,Lolium perenne,Victoria,T0912400 Centre about 3 km WNW of LALOR,-37.65694,144.9925,LALOR,3075
Ryegrass,Lolium perenne,Victoria,M0108700 Centre about 3 km NW of CULFEARNE,-35.60306,144.03083,KOONDROOK,3580
Ryegrass,Lolium perenne,Victoria,T0247900 Centre about 3 km S of MOUNT EGERTON,-37.65611,144.11056,GORDON,3345
Ryegrass,Lolium perenne,Victoria,5631 CANIAMBO,-36.45694,145.56498,GRAHAMVALE,3631
Ryegrass,Lolium perenne,Victoria,8848 DURHAM LEAD,-37.68932,143.87535,BUNINYONG,3357
Ryegrass,Lolium perenne,Victoria,E1116900 Centre about 3 km SW of MERNDA,-37.61194,145.08639,SOUTH MORANG,3752
Ryegrass,Lolium perenne,Victoria,E0300600 Centre about 1 km SW of ATTWOOD,-37.67278,144.87583,WESTMEADOWS,3049
Ryegrass,Lolium perenne,Victoria,F0055400 Centre about 4 km ESE of DELVINE,-37.90694,147.41056,THE FINGERBOARD,3864
Ryegrass,Lolium perenne,Victoria,U3214300 Centre about 3 km ESE of LACEBY,-36.41139,146.33222,APPIN PARK,3677
Ryegrass,Lolium perenne,Victoria,2022039A Centre about 1 km NNE of RUTHERGLEN,-36.04847,146.46793,LAKE MOODEMERE,3685
Ryegrass,Lolium perenne,Victoria,M3520600 Centre about 6 km SW of MURRABIT WEST,-35.54917,143.88444,LAKE CHARM,3581
Ryegrass,Lolium perenne,Victoria,"BRC2_NC060 Seymour. Kurkurac Creek S.S.R, off the Broadford Glenaroua Rd",-37.14715,144.9708,SUGARLOAF CREEK,3658
Ryegrass,Lolium perenne,Victoria,E1230400 Centre about 2 km S of CENTREVILLE,-38.16056,145.23833,BOTANIC RIDGE,3977
Ryegrass,Lolium perenne,Victoria,T0929200 Centre about 2 km NNE of GREENVALE,-37.62083,144.87861,GREENVALE,3059
Ryegrass,Lolium perenne,Victoria,5693 DOOKIE,-36.3235,145.78063,WAGGARANDALL,3646
Ryegrass,Lolium perenne,Victoria,1589668A Centre about 5 km E of TALGARNO,-36.05679,147.21792,GEORGES CREEK,3700
Ryegrass,Lolium perenne,Victoria,F0056900 Centre about 5 km WSW of LINDENOW SOUTH,-37.83806,147.37556,THE FINGERBOARD,3864
Ryegrass,Lolium perenne,Victoria,T3272500 Centre about 2 km E of PORT BELLARINE,-38.11528,144.63472,BELLARINE,3223
Ryegrass,Lolium perenne,Victoria,T2527700 Centre about 4 km NNW of WYNDHAM VALE,-37.85306,144.60861,MANOR LAKES,3024
Ryegrass,Lolium perenne,Victoria,T0024600 Centre about 6 km SSE of HOPPERS CROSSING,-37.92389,144.73167,WILLIAMS RAAF,3027
Ryegrass,Lolium perenne,Victoria,S1416500 Centre about 5 km ENE of DUNMORE,-38.12861,142.16944,TARRINGTON,3301
Ryegrass,Lolium perenne,Victoria,S2311600 Centre about 2 km SSE of CORACK EAST,-36.18167,143.05306,CHIRRIP,3525
Ryegrass,Lolium perenne,Victoria,S0044200 Centre about 3 km W of POOLAIJELO,-37.21472,141.06889,KADNOOK,3318
Ryegrass,Lolium perenne,Victoria,652101 OMBERSLEY,-38.13618,143.77548,BARUNAH PLAINS,3329
Ryegrass,Lolium perenne,Victoria,T2468400 Centre about 1 km SSE of BOX HILL,-37.82722,145.13111,HOUSTON,3128
Ryegrass,Lolium perenne,Victoria,B0809600 Centre about 1 km NE of TYABB,-38.25333,145.19917,TYABB,3913
Ryegrass,Lolium perenne,Victoria,"675 Yannathan Road Nyora 675 Yannathan road Nyora, VIC",-38.3002,145.67317,NYORA,3987
Ryegrass,Lolium perenne,Victoria,D2110300 Centre about 2 km N of YALLOOK,-36.35611,144.17611,YALLOOK,3571
Ryegrass,Lolium perenne,Victoria,E0505300 Centre about 2 km N of EPPING,-37.62611,145.02361,EPPING DC,3076
Ryegrass,Lolium perenne,Victoria,F0220700 Centre about 3 km SE of STRATFORD,-37.98167,147.10389,KILMANY,3851
Ryegrass,Lolium perenne,Victoria,T0290200 Centre about 1 km NNW of DROUIN,-38.12806,145.84944,DROUIN,3818
Ryegrass,Lolium perenne,Victoria,"240 Bridge Inn Road, Mernda 240 Bridge Inn Road, Mernda,Vic",-37.6008,145.06009,SOUTH MORANG,3752
Ryegrass,Lolium perenne,Victoria,T2402900 Centre about 1 km SSE of KINGSBURY,-37.72222,145.03778,LA TROBE UNIVERSITY,3086
Ryegrass,Lolium perenne,Victoria,"NE441 Located on the north side of Murray River Road, within the road reserve, approximately 10 km west of Walwa",-35.9554,147.64772,MOUNT ALFRED,3709
Ryegrass,Lolium perenne,Victoria,T3345300 Centre about 6 km SSW of FALLS CREEK,-36.915,147.25139,MOUNT BEAUTY,3699
Ryegrass,Lolium perenne,Victoria,U2903800 Centre about 3 km NNE of WODONGA,-36.10278,146.90694,BANDIANA,3691
Ryegrass,Lolium perenne,Victoria,"45 Dunmoochin Road, Cottles Bridge 45 Dunmoochin Road, Cottles Bridge",-37.61739,145.20999,ARTHURS CREEK,3099
Ryegrass,Lolium perenne,Victoria,652082 LARPENT,-38.34983,143.48543,COROROOKE,3254
Ryegrass,Lolium perenne,Victoria,E0501800 Centre about 1 km S of YAN YEAN,-37.57944,145.10528,MERNDA,3754
Ryegrass,Lolium perenne,Victoria,S1829100 Centre about 7 km NW of ROSES GAP,-36.91667,142.4,ROSES GAP,3385
Ryegrass,Lolium perenne,Victoria,"NE84 Located on the southern side of Docker-Greta West Road, 570 m west of the intersection with Simpsons Lane.",-36.52815,146.32715,GLENROWAN,3675
Ryegrass,Lolium perenne,Victoria,E2503300 Centre about 4 km SE of BALLIANG EAST,-37.82083,144.44722,HOPETOUN PARK,3340
Ryegrass,Lolium perenne,Victoria,100126 LISMORE,-37.96842,143.4433,MOUNT BUTE,3324
Ryegrass,Lolium perenne,Victoria,"NE13 Located on the west side of Soldiers Road, 100 m from this road, 4 km northwest of Molesworth, and about 20 m east",-37.13599,145.51964,MOLESWORTH,3718
Ryegrass,Lolium perenne,Victoria,"Schwerkolt Cottage Reserve Deep Creek Rd, Mitcham",-37.81126,145.21136,MITCHAM NORTH,3132
Ryegrass,Lolium perenne,Victoria,DEREEL (580457) 4891 m from Dereel 310 deg,-37.84557,143.79682,ROKEWOOD,3330
Ryegrass,Lolium perenne,Victoria,S1802600 Centre about 1 km E of TREWALLA,-38.35,141.53333,PORTLAND NORTH,3305
Ryegrass,Lolium perenne,Victoria,S2340300 Centre about 3 km N of CHUTE,-37.30667,143.40139,AMPHITHEATRE,3468
Ryegrass,Lolium perenne,Victoria,D2503200 Centre about 5 km SW of DUNDONNEL,-37.90611,142.93722,PURA PURA,3271
Ryegrass,Lolium perenne,Victoria,E1158800 Centre about 2 km NW of FRANKSTON,-38.14583,145.11667,FRANKSTON HEIGHTS,3199
Ryegrass,Lolium perenne,Victoria,E0502500 Centre about 3 km E of WOODSTOCK,-37.55028,145.06528,WOODSTOCK,3751
Ryegrass,Lolium perenne,Victoria,F3206500 Centre about 2 km S of ALBERTON,-38.63306,146.67083,CALROSSIE,3971
Ryegrass,Lolium perenne,Victoria,Ballan VIC 3342 GPN7251-Werribee River- off Hogan Road-Ballan: Area 4.69 ha.,-37.595,144.217,BALLAN,3342
Ryegrass,Lolium perenne,Victoria,10166.1 Aringa north proPosed basalt quarry,-38.2892,142.15861,ORFORD,3284
Ryegrass,Lolium perenne,Victoria,S1813200 Centre about 5 km S of EDENHOPE,-37.08333,141.28333,KADNOOK,3318
Ryegrass,Lolium perenne,Victoria,DEREEL (580334) 4905 m from Dereel 310 deg,-37.84555,143.79707,ROKEWOOD,3330
Ryegrass,Lolium perenne,Victoria,"SW97 On Harringtons Road, Glenormiston Nth.",-38.15645,143.00106,TAROON,3265
Ryegrass,Lolium perenne,Victoria,T0758500 Centre about 1 km SSE of GLENROY,-37.7125,144.92889,GLENROY,3046
Ryegrass,Lolium perenne,Victoria,CAPE CLEAR (580804) 4627 m from Happy Valley 34 deg,-37.75276,143.57812,HAPPY VALLEY,3360
Ryegrass,Lolium perenne,Victoria,WALLINDUC (582387) 4360 m from Pitfield 63 deg,-37.8253,143.54066,LINTON,3360
Ryegrass,Lolium perenne,Victoria,"Yellow Box Drive East Nature Reserve, Craigieburn Yellow Box Drive East Nature Reserve, Yellowbox Drive, Craigieburn",-37.6176,144.9455,SOMERTON,3062
Ryegrass,Lolium perenne,Victoria,E2398700 Centre about 476 m S of YARRA GLEN,-37.66306,145.37583,YARRA GLEN,3775
Ryegrass,Lolium perenne,Victoria,GH13 Glenelg-Hopkins CMA region,-37.6132,143.31507,BRADVALE,3361
Ryegrass,Lolium perenne,Victoria,T3339400 Centre about 1 km W of MOUNT BULLER ALPINE VILLAGE,-37.14861,146.43472,MIRIMBAH,3722
Ryegrass,Lolium perenne,Victoria,E2200400 Centre about 2 km N of DINGLEY,-37.9675,145.13306,SPRINGVALE SOUTH,3172
Ryegrass,Lolium perenne,Victoria,E0311800 Centre about 2 km NNE of TEMPLESTOWE LOWER,-37.74917,145.12611,LOWER PLENTY,3093
Ryegrass,Lolium perenne,Victoria,100080 EURACK,-38.12833,143.74839,BARUNAH PLAINS,3329
Ryegrass,Lolium perenne,Victoria,652607 WYELANGTA,-38.67028,143.43839,WYELANGTA,3237
Ryegrass,Lolium perenne,Victoria,5726 COSGROVE SOUTH,-36.41077,145.66917,DOOKIE COLLEGE,3647
Ryegrass,Lolium perenne,Victoria,S1106800 Centre about 3 km WSW of GREDGWIN,-35.98417,143.59139,JERUK,3527
Ryegrass,Lolium perenne,Victoria,"Mumilam Korobine Nature Reserve, Sunbury Mumilam Korobine Nature Reserve, Phillip Drive, Sunbury, part of Hume Conservat",-37.56853,144.69711,WILDWOOD,3429
Ryegrass,Lolium perenne,Victoria,1592234A Centre about 2 km N of CHILTERN,-36.1318,146.60127,CHILTERN,3683
Ryegrass,Lolium perenne,Victoria,"20 Creasey Court, Bulla adjacent and E of Deep Creek",-37.63739,144.79909,BULLA,3428
Ryegrass,Lolium perenne,Victoria,S3789100 Centre about 3 km NNW of LEARMONTH,-37.40306,143.70528,POOTILLA,3352
Ryegrass,Lolium perenne,Victoria,T3277700 Centre about 1 km NW of BASALT,-37.29861,144.08472,DAYLESFORD,3460
Ryegrass,Lolium perenne,Victoria,D0278100 Centre about 4 km S of AWONGA,-36.98722,141.35639,KADNOOK,3318
Ryegrass,Lolium perenne,Victoria,652485 GLENAIRE,-38.78357,143.43896,HORDERN VALE,3238
Ryegrass,Lolium perenne,Victoria,S2851200 Centre about 6 km ENE of GLENAULIN,-37.92806,141.48944,DIGBY,3309
Ryegrass,Lolium perenne,Victoria,F1200900 Centre about 3 km S of GELLIONDALE,-38.64833,146.60139,HEDLEY,3967
Ryegrass,Lolium perenne,Victoria,M1404400 Centre about 7 km NNE of RICH AVON,-36.44639,142.93944,LAEN EAST,3480
Ryegrass,Lolium perenne,Victoria,"Greenvale Recreation Undeveloped Reserve, Greenvale Greenvale Recreation Undeveloped Reserve, east of Providence Road, G",-37.6401,144.8651,GREENVALE,3059
Ryegrass,Lolium perenne,Victoria,F5559600 Centre about 2 km WSW of BENAMBRA,-36.96111,147.68139,OMEO VALLEY,3898
Ryegrass,Lolium perenne,Victoria,F3206800 Centre about 7 km SW of GIFFARD,-38.46417,147.03056,GIFFARD,3851
Ryegrass,Lolium perenne,Victoria,D0307800 Centre about 5 km S of RED RISE,-35.91306,144.40861,GUNBOWER,3566
Ryegrass,Lolium perenne,Victoria,S0316300 Centre about 7 km SW of WOODBOURNE,-37.87528,143.92778,BARUNAH PARK,3329
Ryegrass,Lolium perenne,Victoria,U4004900 Centre about 7 km S of LINDENOW SOUTH,-37.88306,147.45972,LINDENOW,3865
Ryegrass,Lolium perenne,Victoria,D2132600 Centre about 4 km NNW of TYRENDARRA,-38.18639,141.76111,MILLTOWN,3304
Ryegrass,Lolium perenne,Victoria,E0285200 Centre about 1 km E of KEALBA,-37.72917,144.82917,KEILOR NORTH,3036
Ryegrass,Lolium perenne,Victoria,Tarwin Lower tarwin lower,-38.66201,145.92969,MIDDLE TARWIN,3956
Ryegrass,Lolium perenne,Victoria,"Plenty Road, South Morang Within the City of Whittlesea",-37.64871,145.08956,PLENTY,3090
Ryegrass,Lolium perenne,Victoria,T4057900 Centre about 1 km WNW of BEAUMARIS,-37.98083,145.03389,BLACK ROCK NORTH,3193
Ryegrass,Lolium perenne,Victoria,T0751500 Centre about 3 km S of ALTONA MEADOWS,-37.90583,144.78111,LAVERTON,3028
Ryegrass,Lolium perenne,Victoria,N0217500 Centre about 2 km W of DANDENONG,-37.98444,145.19361,NOBLE PARK EAST,3174
Ryegrass,Lolium perenne,Victoria,S1003000 Centre about 2 km SSE of CANADIAN,-37.58944,143.88667,CANADIAN,3350
Ryegrass,Lolium perenne,Victoria,T0203800 Centre about 436 m N of BANNOCKBURN,-38.04222,144.17056,SUTHERLANDS CREEK,3331
Ryegrass,Lolium perenne,Victoria,U0001700 Centre about 208 m N of DAWSON,-37.98167,146.72639,COWWARR,3857
Ryegrass,Lolium perenne,Victoria,651588 AVOCA,-37.05839,143.44398,MOYREISK,3477
Ryegrass,Lolium perenne,Victoria,652420 CRESSY,-38.0267,143.71107,CRESSY,3322
Ryegrass,Lolium perenne,Victoria,S1004500 Centre about 4 km E of MOUNT EGERTON,-37.62333,144.15028,GORDON,3345
Ryegrass,Lolium perenne,Victoria,D0301000 Centre about 7 km ENE of GANNAWARRA,-35.71972,144.24333,MEAD,3568
Ryegrass,Lolium perenne,Victoria,E0406400 Centre about 3 km NW of ROWVILLE,-37.92278,145.20278,SCORESBY,3179
Ryegrass,Lolium perenne,Victoria,"NE70 Located 400 m east of Boorhaman East Road, 6 km north east of Boorhaman, Black Swamp Natural Features Reserve.",-36.16771,146.32124,BORALMA,3682
Ryegrass,Lolium perenne,Victoria,"BRC2_NC256 Redesdale to Sutton Grange Road, east of Sutton Grange.",-36.99871,144.45458,MYRTLE CREEK,3551
Ryegrass,Lolium perenne,Victoria,D0308100 Centre about 5 km NW of WELTON,-35.95028,144.4625,GUNBOWER,3566
Ryegrass,Lolium perenne,Victoria,"NE26 Located immediately south of an irrigation channel intersection with the track through Broken-Boosey State Park, on",-36.14221,145.45649,NARING,3636
Ryegrass,Lolium perenne,Victoria,652202 BARONGAROOK,-38.42476,143.60936,IRREWILLIPE,3249
Ryegrass,Lolium perenne,Victoria,"NE194 Located 200 m north of the junction of Keogh Road and an unnamed track, about 8 km north-east of Peechelba, on the",-36.15685,146.31348,BORALMA,3682
Ryegrass,Lolium perenne,Victoria,SW54 Bahgallah B.R. NW of Glenelg River Bahgallah,-37.64487,141.41229,BAHGALLAH,3312
Ryegrass,Lolium perenne,Victoria,T4051900 Centre about 1 km WNW of BEAUMARIS,-37.98083,145.03389,BLACK ROCK NORTH,3193
Ryegrass,Lolium perenne,Victoria,D0321700 Centre about 5 km SSW of BIRCHIP,-36.02306,142.89472,CURYO,3483
Ryegrass,Lolium perenne,Victoria,"Dohertys Road P5 (OSAR) Laverton North, West of Altona Memorial Park",-37.82916,144.81012,ALTONA NORTH,3025
Ryegrass,Lolium perenne,Victoria,PITTONG (580271) 451 m from Pittong 163 deg,-37.66636,143.48487,LINTON,3360
Ryegrass,Lolium perenne,Victoria,E0506500 Centre about 2 km SE of WOLLERT,-37.60861,145.05111,SOUTH MORANG,3752
Ryegrass,Lolium perenne,Victoria,652402 LAKE BOLAC,-37.62182,142.83707,YALLA-Y-POORA,3378
Ryegrass,Lolium perenne,Victoria,Plenty River Plenty River,-37.66244,145.09357,PLENTY,3090
Ryegrass,Lolium perenne,Victoria,T0928500 Centre about 2 km E of INVERLOCH,-38.62694,145.7475,POUND CREEK,3996
Ryegrass,Lolium perenne,Victoria,"NE38 Located on Cobrawonga Island just east of Murray River Reserve, at the southern end of Duck Hole Swamp.",-35.97049,145.7621,BURRAMINE,3730
Ryegrass,Lolium perenne,Victoria,U0054000 Centre about 9 km S of UPPER YARRA DAM,-37.74833,145.91806,BIG PATS CREEK,3799
Ryegrass,Lolium perenne,Victoria,F0053500 Centre about 4 km W of FORGE CREEK,-37.90389,147.58028,BANKSIA PENINSULA,3875
Ryegrass,Lolium perenne,Victoria,S3794400 Centre about 5 km WNW of BROOMFIELD,-37.3625,143.86056,GLENDONALD,3364
Ryegrass,Lolium perenne,Victoria,"100 Vineyard Rd, Sunbury Sunbury",-37.58722,144.71389,WILDWOOD,3429
Ryegrass,Lolium perenne,Victoria,E1178700 Centre about 3 km SSW of MERNDA,-37.61639,145.09194,SOUTH MORANG,3752
Ryegrass,Lolium perenne,Victoria,NE15 Located within the Lower Goulburn National Park off Yanbuna Bridge Road.,-36.13573,145.01411,KY WEST,3621
Ryegrass,Lolium perenne,Victoria,E1306600 Centre about 412 m S of LAVERTON NORTH,-37.82472,144.81417,SUNSHINE WEST,3020
Ryegrass,Lolium perenne,Victoria,D0306500 Centre about 3 km NNW of RED RISE,-35.84583,144.38111,GUNBOWER,3566
Ryegrass,Lolium perenne,Victoria,T0024200 Centre about 6 km SSE of HOPPERS CROSSING,-37.92389,144.73194,WILLIAMS RAAF,3027
Ryegrass,Lolium perenne,Victoria,5592 KIALLA,-36.47571,145.45139,ST KILDA ROAD,8004
Ryegrass,Lolium perenne,Victoria,"Parcel 5, Ballan Framework Plan 1.52km W of Ballan",-37.59375,144.21091,BALLAN,3342
Ryegrass,Lolium perenne,Victoria,Withheld,-38.39917,145.00528,RED HILL SOUTH,3937
Ryegrass,Lolium perenne,Victoria,T1550400 Centre about 6 km S of ALTONA MEADOWS,-37.925,144.77556,WILLIAMS RAAF,3027
Ryegrass,Lolium perenne,Victoria,1056777A Centre about 2 km NW of BAIRNSDALE,-37.81513,147.60128,EASTWOOD,3875
Ryegrass,Lolium perenne,Victoria,E1307800 Centre about 2 km W of DEER PARK,-37.76194,144.74389,BURNSIDE HEIGHTS,3023
Ryegrass,Lolium perenne,Victoria,D1986200 Centre about 4 km ESE of ELLIMINYT,-38.37194,143.62278,IRREWILLIPE,3249
Ryegrass,Lolium perenne,Victoria,T2423600 Centre about 2 km WNW of DALYSTON,-38.55889,145.52083,DALYSTON,3992
Ryegrass,Lolium perenne,Victoria,Buller resort Mt Buller Alpine Resort,-37.1473,146.44611,MIRIMBAH,3722
Ryegrass,Lolium perenne,Victoria,U0039100 Centre about 7 km NE of MYWEE,-35.82306,145.54889,ULUPNA,3641
Ryegrass,Lolium perenne,Victoria,T0759400 Centre about 1 km SE of GLENROY,-37.7125,144.93306,GLENROY,3046
Ryegrass,Lolium perenne,Victoria,Lethbridge Lethbridge,-37.94659,144.0864,LETHBRIDGE,3332
Ryegrass,Lolium perenne,Victoria,E1155700 Centre about 1 km NW of OAKLEIGH EAST,-37.88944,145.10333,CHADSTONE,3148
Ryegrass,Lolium perenne,Victoria,5533 DHURRINGILE,-36.5452,145.16823,MURCHISON EAST,3610
Ryegrass,Lolium perenne,Victoria,T0751000 Centre about 4 km S of ALTONA MEADOWS,-37.90722,144.77778,LAVERTON,3028
Ryegrass,Lolium perenne,Victoria,M0120400 Centre about 1 km NNW of SKIPTON,-37.67917,143.35833,BRADVALE,3361
Ryegrass,Lolium perenne,Victoria,651517 PERCYDALE,-37.10995,143.40835,MOYREISK,3477
Ryegrass,Lolium perenne,Victoria,S6000700 Centre about 2 km S of PORCUPINE RIDGE,-37.29694,144.1875,CLYDESDALE,3461
Ryegrass,Lolium perenne,Victoria,"Stony Creek Nature Reserve Lorne, SCS, VIC. 3232",-38.51928,143.9863,LORNE,3232
Ryegrass,Lolium perenne,Victoria,E1300100 Centre about 1 km NW of LAVERTON NORTH,-37.81611,144.80833,SUNSHINE WEST,3020
Ryegrass,Lolium perenne,Victoria,F0014600 Centre about 2 km NNW of DARGALONG,-36.67528,145.24944,MURCHISON EAST,3610
Ryegrass,Lolium perenne,Victoria,N0190100 Centre about 2 km SSE of BAYSWATER NORTH,-37.83889,145.29306,BAYSWATER,3153
Ryegrass,Lolium perenne,Victoria,"450 Forest Road North, Lara Lara North",-37.9822,144.4072,POINT WILSON,3212
Ryegrass,Lolium perenne,Victoria,T0754700 Centre about 1 km ENE of HADFIELD,-37.70722,144.95833,FAWKNER,3060
Ryegrass,Lolium perenne,Victoria,U4042000 Centre about 1 km N of KAROOK,-36.50972,144.98667,STANHOPE SOUTH,3623
Ryegrass,Lolium perenne,Victoria,D0059000 Centre about 1 km NNW of NYAMVILLE,-36.1675,142.59361,BRIM,3391
Ryegrass,Lolium perenne,Victoria,E0034400 Centre about 1 km SSE of TRUGANINA,-37.81444,144.72222,TRUGANINA,3029
